group,amp_real,tau_real,sf_asym_real,amp_sim,tau_sim,sf_asym_sim,band
BAL,0.09428132542605196,17.859735324578217,0.2883081690223879,0.09428132542605196,17.859735324578217,0.22539476607885214,g
BAL,0.20030887417610058,8.372430122740175e-05,0.40078569241824397,0.20030887417610058,8.372430122740175e-05,0.264411205959149,g
BAL,0.0977868372476646,6.223525893408719e-05,0.29243693581979857,0.0977868372476646,6.223525893408719e-05,0.12327795772224204,g
BAL,0.0939101647272501,55.04238120301678,0.17758915293208802,0.0939101647272501,55.04238120301678,0.1511230757408167,g
BAL,0.20328782413041688,131.89406922922592,0.28711094871904747,0.20328782413041688,131.89406922922592,0.26728066053710897,g
BAL,0.19864629930220576,2.7847057247155975,0.3456780129992359,0.19864629930220576,2.7847057247155975,0.2912896525911383,g
BAL,0.20254891988704757,3.0566503846785045e-05,0.40575294766522735,0.20254891988704757,3.0566503846785045e-05,0.26097502869441797,g
BAL,0.0953972631209481,128.4202493102292,0.17181140259104274,0.0953972631209481,128.4202493102292,0.12961342935806228,g
BAL,0.06392081701604292,53.55244572347581,0.15968957839094267,0.06392081701604292,53.55244572347581,0.09004494909733561,g
BAL,0.11164933782503988,0.0001340328285243485,0.2780215870580129,0.11164933782503988,0.0001340328285243485,0.15892602127138733,g
BAL,0.15042640655052614,0.8826289252461706,0.30681498806063273,0.15042640655052614,0.8826289252461706,0.20004438809152988,g
BAL,0.10867378202216796,654.3231880924175,0.09566215394885987,0.10867378202216796,654.3231880924175,0.12444592696850225,g
BAL,0.25262603183653237,632.103295454548,0.2921909564351231,0.25262603183653237,632.103295454548,0.20395952268595233,g
BAL,0.1222619139919944,25.870742727542417,0.23689844099999885,0.1222619139919944,25.870742727542417,0.16444007372182332,g
BAL,0.0894600370040283,102.2577984922525,0.16714209787755788,0.0894600370040283,102.2577984922525,0.1975387304393217,g
BAL,0.1677065647536269,76.33030845979972,0.2612758589999991,0.1677065647536269,76.33030845979972,0.20634048668923455,g
BAL,0.08259820362174432,78.56757932852322,0.17760887360439082,0.08259820362174432,78.56757932852322,0.17307370020336774,g
BAL,0.1412451795664509,9.329680815137255e-05,0.3248384627218704,0.1412451795664509,9.329680815137255e-05,0.16391023599929994,g
BAL,0.1647417945166038,0.00029348753664486076,0.3275622537421625,0.1647417945166038,0.00029348753664486076,0.18379474657671038,g
BAL,0.16467740458915678,6.767655893606038e-05,0.344238555924354,0.16467740458915678,6.767655893606038e-05,0.19834755038551113,g
BAL,0.15084766711667408,1.2137888247923339,0.3071997273385654,0.15084766711667408,1.2137888247923339,0.20667529639213492,g
BAL,0.1383918539735274,4.678518956376194,0.24748117295097422,0.1383918539735274,4.678518956376194,0.19105398260853776,g
BAL,0.09603548418360576,44.88852123107067,0.2018712896573827,0.09603548418360576,44.88852123107067,0.2180198028115178,g
BAL,0.19531280479100993,0.5814177148612686,0.3363209448412627,0.19531280479100993,0.5814177148612686,0.27888913893842016,g
